"Period","Direction","Country","Count"
201707,"Arrival","French Polynesia",10
201707,"Arrival","Georgia",1
201707,"Arrival","Germany",620
201707,"Arrival","Ghana",2
201707,"Arrival","Greece",3
201707,"Arrival","Grenada",1
201707,"Arrival","Hong Kong (Special Administrative Region)",135
201707,"Arrival","Hungary",3
201707,"Arrival","Iceland",3
201707,"Arrival","India",1312
201707,"Arrival","Indonesia",142
201707,"Arrival","Iran",14
201707,"Arrival","Iraq",7
201707,"Arrival","Ireland",78
201707,"Arrival","Israel",14
201707,"Arrival","Italy",40
201707,"Arrival","Japan",180
201707,"Arrival","Jordan",5
201707,"Arrival","Kazakhstan",8
201707,"Arrival","Kenya",7
201707,"Arrival","Kiribati",11
201707,"Arrival","South Korea",275
201707,"Arrival","Kuwait",18
201707,"Arrival","Kyrgyzstan",1
201707,"Arrival","Laos",6
201707,"Arrival","Lebanon",17
201707,"Arrival","Libya",3
201707,"Arrival","Lithuania",3
201707,"Arrival","Luxembourg",2
201707,"Arrival","Macau (Special Administrative Region)",2
201707,"Arrival","Malawi",1
201707,"Arrival","Malaysia",260
201707,"Arrival","Maldives",4
201707,"Arrival","Malta",6
201707,"Arrival","Marshall Islands",3
201707,"Arrival","Mauritius",6
201707,"Arrival","Mexico",20
201707,"Arrival","Morocco",1
201707,"Arrival","Mozambique",2
201707,"Arrival","Myanmar",5
201707,"Arrival","Namibia",1
201707,"Arrival","Nepal",49
201707,"Arrival","Netherlands",44
201707,"Arrival","New Caledonia",4
201707,"Arrival","Nigeria",10
201707,"Arrival","Niue",2
201707,"Arrival","Northern Mariana Islands",1
201707,"Arrival","Norway",53
201707,"Arrival","Not Stated",667
201707,"Arrival","Oman",17
201707,"Arrival","Pakistan",80
201707,"Arrival","Palau",4
201707,"Arrival","Papua New Guinea",23
201707,"Arrival","Peru",8
201707,"Arrival","Philippines",574
201707,"Arrival","Poland",9
201707,"Arrival","Portugal",3
201707,"Arrival","Puerto Rico",1
201707,"Arrival","Qatar",21
201707,"Arrival","Romania",2
201707,"Arrival","Russia",49
201707,"Arrival","Samoa",131
201707,"Arrival","Saudi Arabia",67
201707,"Arrival","Serbia",11
201707,"Arrival","Seychelles",2
201707,"Arrival","Singapore",164
201707,"Arrival","Slovakia",3
201707,"Arrival","Slovenia",1
201707,"Arrival","Solomon Islands",6
201707,"Arrival","Somalia",1
201707,"Arrival","South Africa",450
201707,"Arrival","South Sudan",1
201707,"Arrival","Spain",21
201707,"Arrival","Sri Lanka",130
201707,"Arrival","St Lucia",1
201707,"Arrival","St Vincent and the Grenadines",2
201707,"Arrival","Sudan",2
201707,"Arrival","Sweden",31
201707,"Arrival","Switzerland",65
201707,"Arrival","Syria",1
201707,"Arrival","Taiwan",108
201707,"Arrival","Tajikistan",1
201707,"Arrival","Tanzania",2
201707,"Arrival","Thailand",79
201707,"Arrival","Timor-Leste",6
201707,"Arrival","Tokelau",2
201707,"Arrival","Tonga",43
201707,"Arrival","Trinidad and Tobago",7
201707,"Arrival","Turkey",4
201707,"Arrival","Tuvalu",8
201707,"Arrival","Uganda",2
201707,"Arrival","Ukraine",8
201707,"Arrival","United Arab Emirates",178
201707,"Arrival","United Kingdom",983
201707,"Arrival","United States of America",516
201707,"Arrival","Uruguay",9
201707,"Arrival","Uzbekistan",4
201707,"Arrival","Vanuatu",9
201707,"Arrival","Viet Nam",145
201707,"Arrival","Zimbabwe",5
201707,"Departure","Afghanistan",3
201707,"Departure","Argentina",31
201707,"Departure","Australia",1877
201707,"Departure","Austria",9
201707,"Departure","Bangladesh",12
201707,"Departure","Belgium",18
201707,"Departure","Belize",1
201707,"Departure","Botswana",1
201707,"Departure","Brazil",24
201707,"Departure","Brunei Darussalam",4
201707,"Departure","Bulgaria",1
201707,"Departure","Cambodia",10
201707,"Departure","Canada",179
201707,"Departure","Chile",16
201707,"Departure","China",270
201707,"Departure","Colombia",14
201707,"Departure","Cook Islands",29
201707,"Departure","Costa Rica",3
201707,"Departure","Croatia",5
201707,"Departure","Cyprus",2
201707,"Departure","Czech Republic",20
201707,"Departure","Denmark",12
201707,"Departure","Ecuador",2
201707,"Departure","Egypt",4
201707,"Departure","Estonia",1
201707,"Departure","Ethiopia",1
201707,"Departure","Fiji",45
201707,"Departure","Finland",7
201707,"Departure","Former Yugoslav Republic of Macedonia (FYROM)",1
201707,"Departure","France",105
201707,"Departure","French Guiana",2
201707,"Departure","French Polynesia",3
201707,"Departure","Germany",225
201707,"Departure","Ghana",2
201707,"Departure","Greece",6
201707,"Departure","Guyana",2
201707,"Departure","Hong Kong (Special Administrative Region)",41
201707,"Departure","India",221
201707,"Departure","Indonesia",47
201707,"Departure","Iran",1
201707,"Departure","Iraq",1
201707,"Departure","Ireland",89
201707,"Departure","Israel",1
201707,"Departure","Italy",24
201707,"Departure","Jamaica",1
201707,"Departure","Japan",159
201707,"Departure","Jordan",2
201707,"Departure","Kenya",3
201707,"Departure","Kiribati",3
201707,"Departure","South Korea",117
201707,"Departure","Kuwait",1
201707,"Departure","Laos",5
201707,"Departure","Latvia",1
201707,"Departure","Liechtenstein",1
201707,"Departure","Malaysia",68
201707,"Departure","Mexico",24
201707,"Departure","Mongolia",1
201707,"Departure","Morocco",1
201707,"Departure","Mozambique",1
201707,"Departure","Myanmar",1
201707,"Departure","Nauru",1
201707,"Departure","Nepal",8
201707,"Departure","Netherlands",72
201707,"Departure","New Caledonia",3
201707,"Departure","Nigeria",1
201707,"Departure","Niue",5
201707,"Departure","Norfolk Island",2
201707,"Departure","Norway",22
201707,"Departure","Not Stated",151
201707,"Departure","Oman",1
201707,"Departure","Pakistan",6
201707,"Departure","Papua New Guinea",13
201707,"Departure","Peru",1
201707,"Departure","Philippines",48
201707,"Departure","Poland",1
201707,"Departure","Portugal",3
201707,"Departure","Qatar",1
201707,"Departure","Russia",6
201707,"Departure","Samoa",35
201707,"Departure","Samoa, American",2
201707,"Departure","Saudi Arabia",14
201707,"Departure","Serbia",7
201707,"Departure","Sierra Leone",1
201707,"Departure","Singapore",34
201707,"Departure","Slovakia",1
201707,"Departure","Slovenia",1
201707,"Departure","Solomon Islands",5
201707,"Departure","South Africa",44
201707,"Departure","Spain",37
201707,"Departure","Sri Lanka",12
201707,"Departure","Sweden",27
201707,"Departure","Switzerland",33
201707,"Departure","Taiwan",29
201707,"Departure","Tanzania",3
201707,"Departure","Thailand",62
201707,"Departure","Timor-Leste",3
201707,"Departure","Tonga",16
201707,"Departure","Tunisia",1
201707,"Departure","Turkey",1
201707,"Departure","Turkmenistan",1
201707,"Departure","Ukraine",2
201707,"Departure","United Arab Emirates",16
201707,"Departure","United Kingdom",936
201707,"Departure","United States of America",345
201707,"Departure","Uruguay",5
201707,"Departure","Uzbekistan",1
201707,"Departure","Vanuatu",15
201707,"Departure","Viet Nam",44
201707,"Departure","Zambia",2
201707,"Departure","Zimbabwe",2
201707,"Net migration","Afghanistan",6
201707,"Net migration","Albania",1
201707,"Net migration","Algeria",1
201707,"Net migration","Argentina",7
201707,"Net migration","Armenia",3
201707,"Net migration","Australia",-11
201707,"Net migration","Austria",9
201707,"Net migration","Bahrain",9
201707,"Net migration","Bangladesh",3
201707,"Net migration","Belarus",3
201707,"Net migration","Belgium",1
201707,"Net migration","Belize",-1
201707,"Net migration","Bermuda",8
201707,"Net migration","Bhutan",4
201707,"Net migration","Botswana",3
201707,"Net migration","Brazil",15
201707,"Net migration","British Indian Ocean Territory",1
201707,"Net migration","Brunei Darussalam",4
201707,"Net migration","Cambodia",6
201707,"Net migration","Cameroon",1
201707,"Net migration","Canada",14
201707,"Net migration","Chile",13
201707,"Net migration","China",1322
201707,"Net migration","Cook Islands",-13
201707,"Net migration","Costa Rica",-2
201707,"Net migration","Croatia",-2
201707,"Net migration","Cyprus",2
201707,"Net migration","Czech Republic",-5
201707,"Net migration","Denmark",32
201707,"Net migration","Ecuador",7
201707,"Net migration","Egypt",13
201707,"Net migration","Estonia",-1
201707,"Net migration","Fiji",93
201707,"Net migration","Finland",-2
201707,"Net migration","Former Yugoslav Republic of Macedonia (FYROM)",-1
201707,"Net migration","France",78
201707,"Net migration","French Guiana",-2
201707,"Net migration","French Polynesia",7
201707,"Net migration","Georgia",1
201707,"Net migration","Germany",395
201707,"Net migration","Greece",-3
201707,"Net migration","Grenada",1
201707,"Net migration","Guyana",-2
201707,"Net migration","Hong Kong (Special Administrative Region)",94
201707,"Net migration","Hungary",3
201707,"Net migration","Iceland",3
201707,"Net migration","India",1091
201707,"Net migration","Indonesia",95
201707,"Net migration","Iran",13
201707,"Net migration","Iraq",6
201707,"Net migration","Ireland",-11
201707,"Net migration","Israel",13
201707,"Net migration","Italy",16
201707,"Net migration","Jamaica",-1
201707,"Net migration","Japan",21
201707,"Net migration","Jordan",3
201707,"Net migration","Kazakhstan",8
201707,"Net migration","Kenya",4
201707,"Net migration","Kiribati",8
201707,"Net migration","South Korea",158
201707,"Net migration","Kuwait",17
201707,"Net migration","Kyrgyzstan",1
201707,"Net migration","Laos",1
201707,"Net migration","Latvia",-1
201707,"Net migration","Lebanon",17
201707,"Net migration","Libya",3
201707,"Net migration","Liechtenstein",-1
201707,"Net migration","Lithuania",3
201707,"Net migration","Luxembourg",2
201707,"Net migration","Macau (Special Administrative Region)",2
201707,"Net migration","Malawi",1
201707,"Net migration","Malaysia",192
201707,"Net migration","Maldives",4
201707,"Net migration","Malta",6
201707,"Net migration","Marshall Islands",3
201707,"Net migration","Mauritius",6
201707,"Net migration","Mexico",-4
201707,"Net migration","Mongolia",-1
201707,"Net migration","Mozambique",1
201707,"Net migration","Myanmar",4
201707,"Net migration","Namibia",1
201707,"Net migration","Nauru",-1
201707,"Net migration","Nepal",41
201707,"Net migration","Netherlands",-28
201707,"Net migration","New Caledonia",1
201707,"Net migration","Nigeria",9
201707,"Net migration","Niue",-3
201707,"Net migration","Norfolk Island",-2
201707,"Net migration","Northern Mariana Islands",1
201707,"Net migration","Norway",31
201707,"Net migration","Not Stated",516
201707,"Net migration","Oman",16
201707,"Net migration","Pakistan",74
201707,"Net migration","Palau",4
201707,"Net migration","Papua New Guinea",10
201707,"Net migration","Peru",7
201707,"Net migration","Philippines",526
201707,"Net migration","Poland",8
201707,"Net migration","Puerto Rico",1
201707,"Net migration","Qatar",20
201707,"Net migration","Romania",2
201707,"Net migration","Russia",43
201707,"Net migration","Samoa",96
201707,"Net migration","Samoa, American",-2
201707,"Net migration","Saudi Arabia",53
201707,"Net migration","Serbia",4
201707,"Net migration","Seychelles",2
201707,"Net migration","Sierra Leone",-1
201707,"Net migration","Singapore",130
201707,"Net migration","Slovakia",2
201707,"Net migration","Solomon Islands",1
201707,"Net migration","Somalia",1
201707,"Net migration","South Africa",406
201707,"Net migration","South Sudan",1
201707,"Net migration","Spain",-16
201707,"Net migration","Sri Lanka",118
201707,"Net migration","St Lucia",1
201707,"Net migration","St Vincent and the Grenadines",2
201707,"Net migration","Sudan",2
201707,"Net migration","Sweden",4
201707,"Net migration","Switzerland",32
201707,"Net migration","Syria",1
201707,"Net migration","Taiwan",79
201707,"Net migration","Tajikistan",1
201707,"Net migration","Tanzania",-1
201707,"Net migration","Thailand",17
201707,"Net migration","Timor-Leste",3
201707,"Net migration","Tokelau",2
201707,"Net migration","Tonga",27
201707,"Net migration","Trinidad and Tobago",7
201707,"Net migration","Tunisia",-1
201707,"Net migration","Turkey",3
201707,"Net migration","Turkmenistan",-1
201707,"Net migration","Tuvalu",8
201707,"Net migration","Uganda",2
201707,"Net migration","Ukraine",6
201707,"Net migration","United Arab Emirates",162
201707,"Net migration","United Kingdom",47
201707,"Net migration","United States of America",171
201707,"Net migration","Uruguay",4
201707,"Net migration","Uzbekistan",3
201707,"Net migration","Vanuatu",-6
201707,"Net migration","Viet Nam",101
201707,"Net migration","Zambia",-2
201707,"Net migration","Zimbabwe",3
201708,"Arrival","Afghanistan",6
201708,"Arrival","Albania",1
201708,"Arrival","Algeria",2
201708,"Arrival","Argentina",67
201708,"Arrival","Australia",1703
201708,"Arrival","Austria",10
201708,"Arrival","Bahamas",4
201708,"Arrival","Bahrain",5
201708,"Arrival","Bangladesh",10
201708,"Arrival","Belarus",1
201708,"Arrival","Belgium",18
201708,"Arrival","Belize",1
201708,"Arrival","Bermuda",19
201708,"Arrival","Bolivia",1
201708,"Arrival","Bosnia and Herzegovina",1
201708,"Arrival","Brazil",83
201708,"Arrival","Brunei Darussalam",3
201708,"Arrival","Bulgaria",1
201708,"Arrival","Burkina Faso",4
201708,"Arrival","Burundi",8
201708,"Arrival","Cambodia",14
201708,"Arrival","Canada",190
201708,"Arrival","Cayman Islands",4
201708,"Arrival","Chile",40
201708,"Arrival","China",905
201708,"Arrival","Colombia",18
201708,"Arrival","Cook Islands",19
201708,"Arrival","Costa Rica",1
201708,"Arrival","Croatia",16
201708,"Arrival","Cyprus",1
201708,"Arrival","Czech Republic",24
201708,"Arrival","Denmark",24
201708,"Arrival","Ecuador",9
201708,"Arrival","Egypt",1
201708,"Arrival","Estonia",8
201708,"Arrival","Ethiopia",5
201708,"Arrival","Fiji",188
201708,"Arrival","Finland",13
201708,"Arrival","Former Yugoslav Republic of Macedonia (FYROM)",4
201708,"Arrival","France",156
201708,"Arrival","French Polynesia",5
201708,"Arrival","Georgia",1
201708,"Arrival","Germany",474
201708,"Arrival","Ghana",1
201708,"Arrival","Greece",1
201708,"Arrival","Guatemala",1
201708,"Arrival","Honduras",3
201708,"Arrival","Hong Kong (Special Administrative Region)",50
201708,"Arrival","Hungary",4
201708,"Arrival","Iceland",1
201708,"Arrival","India",595
201708,"Arrival","Indonesia",48
201708,"Arrival","Iran",25
201708,"Arrival","Iraq",4
201708,"Arrival","Ireland",85
201708,"Arrival","Israel",4
201708,"Arrival","Italy",15
201708,"Arrival","Japan",180
201708,"Arrival","Jordan",7
201708,"Arrival","Kazakhstan",5
201708,"Arrival","Kenya",2
201708,"Arrival","Kiribati",4
201708,"Arrival","South Korea",213
201708,"Arrival","Kosovo",1
201708,"Arrival","Kuwait",4
201708,"Arrival","Kyrgyzstan",3
201708,"Arrival","Laos",8
201708,"Arrival","Latvia",1
201708,"Arrival","Lebanon",49
201708,"Arrival","Luxembourg",3
201708,"Arrival","Macau (Special Administrative Region)",4
201708,"Arrival","Malawi",3
201708,"Arrival","Malaysia",85
201708,"Arrival","Malta",1
201708,"Arrival","Mexico",25
201708,"Arrival","Micronesia, Federated States of",2
201708,"Arrival","Moldova",2
201708,"Arrival","Mongolia",5
201708,"Arrival","Montenegro",1
201708,"Arrival","Morocco",6
201708,"Arrival","Myanmar",5
201708,"Arrival","Namibia",7
201708,"Arrival","Nepal",29
201708,"Arrival","Netherlands",62
201708,"Arrival","New Caledonia",6
201708,"Arrival","Nicaragua",1
201708,"Arrival","Nigeria",5
201708,"Arrival","Norway",16
201708,"Arrival","Not Stated",564
201708,"Arrival","Oman",11
201708,"Arrival","Pakistan",48
201708,"Arrival","Panama",2
201708,"Arrival","Papua New Guinea",9
201708,"Arrival","Peru",8
201708,"Arrival","Philippines",482
201708,"Arrival","Poland",9
201708,"Arrival","Portugal",1
201708,"Arrival","Puerto Rico",1
201708,"Arrival","Qatar",36
201708,"Arrival","Reunion",1
201708,"Arrival","Romania",2
201708,"Arrival","Russia",34
201708,"Arrival","Samoa",189
201708,"Arrival","Samoa, American",6
201708,"Arrival","Saudi Arabia",59
201708,"Arrival","Serbia",6
201708,"Arrival","Seychelles",1
201708,"Arrival","Singapore",100
201708,"Arrival","Slovakia",2
201708,"Arrival","Slovenia",4
201708,"Arrival","Solomon Islands",10
201708,"Arrival","Somalia",4
201708,"Arrival","South Africa",467
201708,"Arrival","Spain",29
201708,"Arrival","Sri Lanka",91
201708,"Arrival","Sudan",1
201708,"Arrival","Sweden",35
201708,"Arrival","Switzerland",25
201708,"Arrival","Syria",3
201708,"Arrival","Taiwan",62
201708,"Arrival","Tanzania",3
201708,"Arrival","Thailand",89
201708,"Arrival","Timor-Leste",1
201708,"Arrival","Tokelau",1
201708,"Arrival","Tonga",58
201708,"Arrival","Turkey",14
